Machine 0,us,0,1,518,18,517.395830154419
Machine 0,us,3,1,560,20,559.3513264656067
Machine 0,us,9,1,607,21,606.0617370605469
Machine 0,us,19,1,889,19,888.0562007427216
Machine 0,us,27,1,875,21,874.0678806304932
Machine 0,us,4,1,559,19,558.0167770385742
Machine 0,us,2,1,667,21,666.014937877655
Machine 0,us,18,1,878,19,877.0322787761688
Machine 0,us,1,1,741,19,740.0016694068909
Machine 0,us,8,1,732,19,731.0100204944611
Machine 0,us,10,1,728,21,726.99640583992
Machine 0,us,36,1,902,21,901.0328226089478
Machine 0,us,13,1,888,19,887.0009162425995
Machine 0,us,7,1,636,21,634.9751737117767
Machine 0,us,12,1,841,18,839.9915628433228
Machine 0,us,5,1,930,18,928.9713289737701
Machine 0,us,20,1,980,18,978.9938926696777
Machine 0,us,16,1,833,21,831.9871213436127
Machine 0,us,15,1,764,19,762.9815700054169
Machine 0,us,11,1,951,21,949.9589262008667
Machine 0,us,22,1,958,20,956.9714691638947
Machine 0,us,17,1,1012,20,1010.9627549648285
Machine 0,us,14,1,1012,21,1010.9585785865784
Machine 0,us,6,1,1042,20,1040.936246395111
Machine 0,us,38,1,987,18,985.9845416545868
Machine 0,us,23,1,1002,20,1000.9618854522705
Machine 0,us,31,1,1003,20,1001.9694087505341
Machine 0,us,24,1,1013,18,1011.9529440402985
Machine 0,us,33,1,1010,21,1008.9507994651794
Machine 0,us,25,1,1034,21,1032.9374334812164
Machine 0,us,32,1,1065,19,1063.9222238063812
Machine 0,us,42,1,1063,20,1061.8383872509003
Machine 0,us,41,1,1090,18,1088.829128742218
Machine 0,us,21,1,1177,18,1175.7598476409912
Machine 0,us,26,1,1180,21,1178.7623407840729
Machine 0,us,58,1,1160,18,1158.8056709766388
Machine 0,us,29,1,1218,20,1216.7603650093079
Machine 0,us,39,1,1212,20,1210.772626399994
Machine 0,us,37,1,1208,19,1206.767995595932
Machine 0,us,35,1,1262,18,1260.715276479721
Machine 0,us,30,1,1283,18,1281.7019345760345
Machine 0,us,40,1,1314,18,1312.668869972229
Machine 0,us,44,1,1308,20,1306.5744450092316
Machine 0,us,34,1,1329,20,1327.4607753753662
Machine 0,us,48,1,1319,20,1317.4761431217194
Machine 0,us,62,1,1355,19,1353.4485471248627
Machine 0,us,45,1,1339,19,1337.4190709590912
Machine 0,us,47,1,1404,18,1402.387137413025
Machine 0,us,55,1,1442,18,1440.3367698192596
Machine 0,us,46,1,1407,20,1405.3140919208527
Machine 0,us,28,1,1505,18,1503.2783710956573
Machine 0,us,50,1,1598,18,1596.3111548423767
Machine 0,us,64,1,1471,20,1469.3298828601837
Machine 0,us,63,1,1493,21,1491.3273739814758
Machine 0,us,61,1,1617,20,1615.3246483802795
Machine 0,us,66,1,1624,18,1622.3276224136353
Machine 0,us,54,1,1634,20,1632.3129785060883
Machine 0,us,43,1,1655,18,1653.2907729148865
Machine 0,us,52,1,1663,21,1661.3028149604797
Machine 0,us,74,1,1220,21,1218.3357248306274
Machine 0,us,51,1,1645,20,1643.29864859581
Machine 0,us,69,1,1646,18,1644.321040391922
Machine 0,us,60,1,1695,18,1693.284509897232
Machine 0,us,53,1,1764,19,1762.2263767719269
Machine 0,us,72,1,1620,19,1618.2430708408356
Machine 0,us,65,1,1773,21,1771.2189590930939
Machine 0,us,49,1,1779,21,1777.1724889278412
Machine 0,us,59,1,1807,20,1805.1636097431183
Machine 0,us,70,1,1826,19,1824.1221232414246
Machine 0,us,75,1,1380,19,1378.0962464809418
Machine 0,us,71,1,1801,20,1799.0865004062653
Machine 0,us,76,1,1299,20,1297.089468240738
Machine 0,us,67,1,1896,18,1894.0475959777832
Machine 0,us,73,1,1676,18,1673.9316203594208
Machine 0,us,56,1,1925,20,1922.870810508728
Machine 0,us,68,1,1877,18,1874.880365371704
Machine 0,us,57,1,2042,20,2039.8694519996643
Machine 0,us,79,1,1185,18,1182.8994398117065
Machine 0,us,78,1,1208,18,1205.8871495723724
Machine 0,us,77,1,1582,18,1579.882295846939
Machine 0,us,81,1,1228,21,1225.8871810436249
Machine 0,us,82,1,1222,20,1219.8868925571442
Machine 0,us,87,1,1216,20,1213.8910796642303
Machine 0,us,83,1,1227,20,1224.8830997943878
Machine 0,us,89,1,1291,20,1288.868286371231
Machine 0,us,80,1,1302,21,1299.8534297943115
Machine 0,us,85,1,1321,18,1318.8371844291687
Machine 0,us,84,1,1329,21,1326.8310458660126
Machine 0,us,88,1,1338,20,1335.8038132190704
